	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_34	1671.0	5927.0	18154.0	10166.0	8881.0	8113.0	10218.0	17581.0	11522.0	10522.0	10339.0	10730.0	13213.0	13913.0	15577.0	20260.0	24498.0	29073.0	36569.0	40843.0	51183.0	63559.0	73685.0	81759.0	95373.0	110292.0	133671.0	161227.0	174759.0	195124.0	205577.0	244508.0	307699.0	352082.0	389512.0	447994.0	569536.0	1035627.0	4559983.0	14980726.0	34117044.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_35	946.0	3349.0	10388.0	6256.0	5263.0	5089.0	5644.0	6485.0	6036.0	6002.0	6269.0	7242.0	8370.0	9418.0	10698.0	14215.0	17291.0	21937.0	27967.0	30154.0	38227.0	49402.0	56623.0	62405.0	71869.0	82001.0	99998.0	120415.0	130604.0	142303.0	147467.0	175228.0	220394.0	249295.0	268027.0	292945.0	372542.0	587237.0	2219789.0	7525266.0	16462545.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_36	1052.0	3468.0	10577.0	6681.0	4988.0	4563.0	4613.0	4731.0	4414.0	4301.0	4590.0	4936.0	5728.0	6232.0	7157.0	9682.0	11650.0	15005.0	19349.0	21824.0	26401.0	33573.0	39333.0	45203.0	52018.0	62815.0	74460.0	89527.0	104064.0	121407.0	124012.0	143753.0	175995.0	203217.0	227302.0	253504.0	316845.0	587795.0	2799108.0	9768984.0	21937708.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_37	891.0	2788.0	8918.0	5474.0	5754.0	5365.0	9750.0	29252.0	16127.0	12010.0	8897.0	7523.0	10047.0	9398.0	11005.0	16281.0	18036.0	18597.0	22536.0	23387.0	26922.0	33131.0	38514.0	41784.0	46209.0	53447.0	64112.0	75957.0	80177.0	84895.0	88077.0	104169.0	126735.0	137938.0	146790.0	160487.0	220063.0	424025.0	2159968.0	7270359.0	16568490.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_38	711.0	2229.0	7200.0	4282.0	3456.0	3257.0	3684.0	4407.0	4113.0	3818.0	4103.0	4647.0	5609.0	6269.0	7474.0	9957.0	12404.0	15504.0	19372.0	21702.0	26954.0	34596.0	40406.0	43437.0	48829.0	56381.0	68293.0	79382.0	84219.0	87640.0	92175.0	108083.0	129932.0	142026.0	149414.0	164371.0	215767.0	418940.0	2100997.0	7122597.0	16097413.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_39	971.0	3463.0	10817.0	6402.0	5853.0	5219.0	6931.0	14877.0	9644.0	7908.0	7254.0	6694.0	8698.0	8489.0	9901.0	13437.0	15415.0	17222.0	21272.0	22774.0	26398.0	31843.0	35768.0	38985.0	43313.0	48271.0	56487.0	66371.0	71364.0	77759.0	79367.0	93013.0	114814.0	128550.0	141896.0	160689.0	216375.0	460668.0	2573630.0	8894729.0	20455404.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_40	854.0	2993.0	9397.0	5714.0	4976.0	4565.0	6519.0	12427.0	7556.0	7327.0	6616.0	6630.0	8442.0	8671.0	9416.0	12532.0	13780.0	15268.0	18383.0	19749.0	23384.0	27995.0	31439.0	33768.0	37906.0	43292.0	50773.0	59818.0	63383.0	67710.0	70568.0	84161.0	105252.0	119705.0	130121.0	150106.0	206333.0	422429.0	2241121.0	7831789.0	17820326.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_41	1362.0	4693.0	14423.0	8667.0	7582.0	6982.0	7731.0	11798.0	8995.0	8603.0	8825.0	8806.0	10935.0	11503.0	12414.0	15853.0	18211.0	19787.0	24679.0	27676.0	32530.0	38783.0	44843.0	50946.0	59453.0	69533.0	80869.0	96535.0	109052.0	122441.0	127817.0	144421.0	176280.0	201849.0	228145.0	262151.0	328725.0	672549.0	3474726.0	12559667.0	28612710.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_42	1467.0	5003.0	14657.0	8738.0	7413.0	6999.0	7336.0	11006.0	9845.0	8795.0	8987.0	8794.0	11501.0	11887.0	14154.0	19293.0	22043.0	26693.0	31280.0	33850.0	40426.0	46204.0	53531.0	61836.0	71568.0	81780.0	93547.0	108410.0	125092.0	141951.0	151754.0	169467.0	204822.0	234056.0	266034.0	301379.0	370923.0	717184.0	3432715.0	11824224.0	26134768.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_43	1563.0	5897.0	17434.0	10409.0	8556.0	8476.0	8463.0	9155.0	8932.0	9877.0	10724.0	12063.0	15402.0	17318.0	21141.0	29410.0	31264.0	41138.0	44198.0	39928.0	43108.0	47737.0	52969.0	62353.0	73089.0	84491.0	96579.0	110842.0	132393.0	151544.0	159647.0	173516.0	208873.0	237527.0	275122.0	306227.0	371119.0	689892.0	3144806.0	11170262.0	25020800.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_44	852.0	3151.0	9314.0	5806.0	5216.0	5256.0	5933.0	11466.0	9669.0	8658.0	8267.0	9065.0	11829.0	12375.0	14822.0	19481.0	21058.0	24941.0	28442.0	28255.0	30910.0	35137.0	40282.0	44307.0	51831.0	59783.0	70196.0	80638.0	89318.0	96279.0	100723.0	113793.0	138219.0	154777.0	168726.0	188691.0	239267.0	459688.0	2208135.0	7870945.0	17717192.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_45	1096.0	4637.0	14327.0	9297.0	8778.0	9207.0	10968.0	30623.0	22239.0	16802.0	13900.0	12361.0	15893.0	16989.0	19332.0	25927.0	29180.0	33178.0	37448.0	38366.0	42161.0	47881.0	54550.0	62836.0	74722.0	87740.0	102093.0	119824.0	133285.0	149395.0	158330.0	175372.0	213054.0	239470.0	260523.0	288459.0	357332.0	644847.0	2881146.0	10630425.0	23588475.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_46	741.0	2528.0	7697.0	4466.0	3732.0	3509.0	3434.0	3381.0	3067.0	3084.0	3432.0	4011.0	4879.0	5403.0	5959.0	8406.0	9559.0	12660.0	14102.0	15062.0	17015.0	19757.0	22563.0	26232.0	30276.0	35344.0	39279.0	45856.0	56204.0	66117.0	67119.0	74518.0	89805.0	104088.0	120412.0	136858.0	170552.0	387268.0	2101249.0	7602411.0	16800285.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_47	658.0	2094.0	6898.0	4307.0	3686.0	3548.0	3921.0	4423.0	3705.0	3406.0	3944.0	4347.0	4990.0	5876.0	6399.0	8169.0	9981.0	12106.0	14858.0	17598.0	21022.0	25398.0	29485.0	34303.0	39783.0	48193.0	55143.0	65742.0	77877.0	93055.0	94550.0	107141.0	132253.0	152166.0	175930.0	201588.0	234628.0	418571.0	1846972.0	6624059.0	15185883.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_48	981.0	3692.0	11944.0	7809.0	6879.0	6662.0	7117.0	6676.0	5452.0	4837.0	5513.0	6763.0	7359.0	8080.0	8860.0	9771.0	11487.0	13367.0	16330.0	19414.0	23462.0	27815.0	32967.0	38661.0	46576.0	56200.0	65156.0	79292.0	90803.0	104926.0	112777.0	127174.0	157535.0	183321.0	203778.0	228331.0	277636.0	503046.0	2338340.0	9095958.0	19881910.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_49	1641.0	5885.0	18268.0	10680.0	8944.0	8452.0	8279.0	9037.0	7944.0	8133.0	8735.0	9862.0	11556.0	12350.0	13775.0	17025.0	17687.0	20792.0	25652.0	29323.0	32475.0	36661.0	41683.0	49378.0	56472.0	66809.0	77045.0	92763.0	114495.0	137423.0	143276.0	165371.0	203601.0	240738.0	284200.0	327162.0	427410.0	822966.0	4296555.0	14642136.0	31193237.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_50	701.0	2407.0	7204.0	4554.0	3895.0	3906.0	4336.0	5584.0	4846.0	5141.0	5478.0	5964.0	7267.0	7732.0	8262.0	10284.0	11216.0	13136.0	16151.0	18443.0	20360.0	23133.0	27159.0	31331.0	36996.0	43697.0	53752.0	66154.0	78212.0	89571.0	94168.0	112437.0	139948.0	164602.0	187626.0	216474.0	283800.0	528851.0	2600888.0	8618926.0	18577410.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_51	869.0	3179.0	9783.0	5910.0	4892.0	4576.0	5028.0	7467.0	5849.0	5859.0	6313.0	6645.0	8240.0	8241.0	8869.0	11299.0	12252.0	13026.0	15417.0	17898.0	19476.0	22608.0	26157.0	30187.0	35485.0	42408.0	51873.0	63908.0	74490.0	85835.0	93261.0	110987.0	137696.0	160404.0	184585.0	212146.0	276707.0	501637.0	2407058.0	7958502.0	17558292.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_52	1145.0	4019.0	12695.0	7848.0	7414.0	7111.0	8203.0	12065.0	9110.0	9299.0	9726.0	10211.0	12273.0	12586.0	13164.0	15928.0	17453.0	18841.0	23395.0	25654.0	28332.0	32049.0	36587.0	42915.0	49853.0	57436.0	68860.0	84537.0	98458.0	117984.0	124634.0	146687.0	190419.0	227187.0	270649.0	318841.0	413058.0	734634.0	3227176.0	10820661.0	24091158.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_53	763.0	2724.0	8279.0	5164.0	4711.0	4432.0	5110.0	8679.0	6586.0	6498.0	6461.0	6518.0	7932.0	7919.0	8664.0	10850.0	11347.0	11993.0	14378.0	15670.0	17245.0	19044.0	21953.0	25350.0	29473.0	33575.0	40642.0	49850.0	59186.0	69885.0	75322.0	88571.0	111448.0	131768.0	153141.0	180597.0	241851.0	445179.0	2278157.0	7570061.0	16149611.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_54	949.0	3409.0	10084.0	6067.0	5531.0	5262.0	7520.0	16521.0	11753.0	12611.0	12157.0	11475.0	15513.0	14815.0	15670.0	20845.0	20997.0	20845.0	24208.0	27262.0	29524.0	33087.0	37688.0	42984.0	50147.0	58510.0	71913.0	86689.0	98729.0	110749.0	115922.0	138237.0	171736.0	195390.0	218850.0	249683.0	321036.0	579700.0	2583498.0	8270031.0	17948547.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_55	827.0	3024.0	9276.0	5440.0	4792.0	4298.0	4825.0	6734.0	5059.0	5239.0	5435.0	5774.0	6667.0	6847.0	7178.0	8768.0	9665.0	10590.0	12517.0	13991.0	15223.0	17013.0	19834.0	22875.0	26637.0	30686.0	37633.0	45625.0	53477.0	62284.0	69286.0	82079.0	104125.0	123174.0	144928.0	170478.0	231651.0	438386.0	2241176.0	7557249.0	16478015.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_56	710.0	2781.0	8261.0	5540.0	5463.0	5692.0	6533.0	9216.0	6648.0	6472.0	7341.0	7982.0	9300.0	9721.0	10364.0	12342.0	13086.0	14367.0	17367.0	18604.0	21140.0	23873.0	26645.0	30315.0	34419.0	39654.0	46557.0	55695.0	64789.0	75076.0	80621.0	93500.0	118749.0	140322.0	163032.0	188644.0	243365.0	444867.0	1989883.0	6914405.0	15358480.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_57	1248.0	4887.0	15570.0	9713.0	8835.0	9076.0	10011.0	10476.0	9584.0	9883.0	11276.0	12232.0	14010.0	14612.0	14943.0	16987.0	19084.0	21442.0	25315.0	28588.0	32408.0	34931.0	38943.0	44590.0	51558.0	61146.0	69749.0	85835.0	103826.0	125400.0	123850.0	143466.0	190077.0	227055.0	272718.0	318629.0	400334.0	684794.0	2814007.0	10236328.0	23013805.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_58	942.0	3127.0	9894.0	6645.0	6191.0	6471.0	7083.0	7545.0	7037.0	7482.0	8472.0	9778.0	11322.0	12185.0	12020.0	14373.0	15714.0	17957.0	22042.0	24168.0	27339.0	30105.0	33648.0	38761.0	46027.0	52663.0	63428.0	76460.0	91453.0	106214.0	102900.0	120408.0	157349.0	185028.0	214396.0	247435.0	321075.0	575547.0	2365715.0	7912381.0	17948836.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_59	864.0	3057.0	9510.0	6147.0	6097.0	5896.0	8792.0	17885.0	12047.0	12212.0	11692.0	10860.0	13753.0	13039.0	13077.0	17316.0	16939.0	17062.0	19841.0	21624.0	23323.0	25769.0	29362.0	33817.0	39436.0	45757.0	56674.0	69275.0	79583.0	92034.0	97446.0	116809.0	149358.0	175432.0	199664.0	231213.0	307663.0	560958.0	2484694.0	8010213.0	17511853.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HIGADO_60	989.0	4056.0	12937.0	8873.0	8320.0	8531.0	9701.0	11382.0	9129.0	9216.0	10099.0	10645.0	12019.0	12806.0	13040.0	14342.0	15715.0	17400.0	20911.0	23106.0	25611.0	28203.0	31660.0	35969.0	42365.0	48573.0	56752.0	70705.0	83068.0	100468.0	102192.0	117770.0	160809.0	193968.0	236918.0	283292.0	357521.0	623903.0	2371945.0	8237939.0	19248309.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
MUSCULO_100	3264.0	11853.0	34370.0	20597.0	18857.0	20118.0	25456.0	68731.0	47338.0	40690.0	49775.0	44697.0	58369.0	57878.0	63183.0	84231.0	95232.0	98041.0	110369.0	125054.0	148679.0	173563.0	192336.0	219099.0	246282.0	284869.0	325772.0	377246.0	438364.0	503232.0	534204.0	604069.0	711361.0	793100.0	906904.0	1013376.0	1156889.0	1691598.0	6165923.0	19119026.0	42138767.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
MUSCULO_101	1246.0	4448.0	12898.0	7805.0	6411.0	6171.0	7237.0	14305.0	10433.0	8607.0	9781.0	9690.0	11236.0	11618.0	13141.0	16469.0	19322.0	21368.0	24763.0	28532.0	34021.0	41858.0	46246.0	53268.0	62827.0	73898.0	87906.0	105174.0	123049.0	145087.0	158413.0	184959.0	223151.0	259711.0	308320.0	354187.0	426298.0	755561.0	3445831.0	10688650.0	23728312.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
MUSCULO_102	657.0	2512.0	7296.0	4322.0	3815.0	3746.0	6078.0	19536.0	11279.0	8989.0	8683.0	7368.0	9306.0	8878.0	9699.0	13745.0	14841.0	13540.0	15267.0	17553.0	20385.0	25126.0	27534.0	31681.0	38054.0	43752.0	52031.0	62795.0	73070.0	86327.0	92528.0	108771.0	131418.0	151015.0	175704.0	201088.0	243850.0	402221.0	1722272.0	5327145.0	11815206.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
MUSCULO_103	879.0	3116.0	10009.0	6298.0	6541.0	6950.0	11934.0	37772.0	21798.0	18773.0	18793.0	16651.0	22817.0	20648.0	22215.0	32278.0	34418.0	30221.0	34679.0	38738.0	44433.0	52560.0	57687.0	65255.0	76089.0	84961.0	99552.0	117272.0	133648.0	152912.0	154413.0	176545.0	215564.0	246029.0	284335.0	314508.0	366714.0	541815.0	1919136.0	6149401.0	13264316.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
MUSCULO_104	986.0	3702.0	11038.0	6830.0	7418.0	7251.0	17501.0	71293.0	33781.0	23964.0	22830.0	19091.0	26166.0	22057.0	24334.0	35804.0	36359.0	31576.0	35890.0	38244.0	44007.0	53140.0	58204.0	66137.0	77123.0	88037.0	103164.0	122629.0	142011.0	163190.0	176311.0	204954.0	248012.0	285073.0	325462.0	365292.0	437627.0	714413.0	2928365.0	8893728.0	19121638.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
MUSCULO_105	1060.0	4267.0	12872.0	7888.0	8724.0	10280.0	22724.0	89668.0	46193.0	37340.0	34976.0	30553.0	40439.0	36681.0	39564.0	55220.0	56992.0	52937.0	58806.0	61837.0	72614.0	83902.0	92871.0	103718.0	119540.0	134331.0	154797.0	179847.0	203245.0	226950.0	238031.0	270942.0	327769.0	368923.0	416711.0	459424.0	533042.0	800917.0	2778586.0	8334032.0	17103663.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
MUSCULO_106	793.0	3886.0	13930.0	8377.0	10565.0	14601.0	27221.0	54582.0	35364.0	35382.0	38847.0	44848.0	50618.0	49802.0	46773.0	51268.0	53595.0	58803.0	67127.0	68716.0	79040.0	90364.0	97869.0	106692.0	122859.0	135307.0	144806.0	162804.0	176907.0	192849.0	198638.0	217361.0	252190.0	284141.0	310995.0	336875.0	394376.0	576481.0	2058036.0	6391915.0	13240706.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
MUSCULO_107	1206.0	4511.0	14145.0	8641.0	10410.0	12365.0	26265.0	116067.0	53996.0	34995.0	34608.0	29864.0	38381.0	38091.0	39535.0	51307.0	53328.0	53869.0	62413.0	64681.0	74997.0	85769.0	93942.0	105749.0	120724.0	135159.0	150092.0	169624.0	190309.0	211466.0	223081.0	246199.0	285528.0	313483.0	352216.0	387278.0	444219.0	703238.0	2820096.0	8662103.0	18523187.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
MUSCULO_108	1711.0	6188.0	18682.0	11369.0	11041.0	12549.0	25125.0	73951.0	43133.0	34876.0	31431.0	29745.0	36447.0	38389.0	42177.0	55730.0	61917.0	68354.0	80683.0	88402.0	106302.0	128974.0	143437.0	157938.0	180141.0	199345.0	225331.0	259282.0	281419.0	311062.0	322255.0	367202.0	428451.0	465872.0	504748.0	556639.0	660686.0	1045677.0	4283062.0	13031019.0	29183865.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
MUSCULO_109	760.0	2690.0	8358.0	4702.0	4864.0	5076.0	13040.0	37469.0	20462.0	15370.0	11783.0	10671.0	13401.0	13043.0	14650.0	20158.0	21487.0	21057.0	24743.0	28091.0	33980.0	41247.0	45444.0	50855.0	58702.0	66509.0	77799.0	91878.0	101151.0	112044.0	119634.0	136939.0	162374.0	181120.0	201561.0	225646.0	281991.0	487741.0	2210999.0	6784144.0	14886539.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
MUSCULO_110	860.0	3132.0	9770.0	5971.0	7337.0	7293.0	20631.0	67809.0	34050.0	24916.0	19789.0	16425.0	21200.0	19429.0	20864.0	28897.0	30642.0	30358.0	34577.0	38193.0	46240.0	56400.0	61523.0	66318.0	76221.0	83678.0	95313.0	108777.0	119564.0	129842.0	133126.0	149937.0	178127.0	200081.0	220445.0	241278.0	297982.0	500457.0	2209479.0	6896932.0	14644702.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
MUSCULO_111	868.0	3792.0	13087.0	7702.0	11476.0	11144.0	35998.0	141428.0	67766.0	43916.0	35360.0	27378.0	34572.0	33498.0	34164.0	44427.0	45149.0	42826.0	48239.0	50460.0	59611.0	69529.0	76432.0	84372.0	97657.0	108577.0	119878.0	136712.0	149460.0	163813.0	170458.0	192102.0	230694.0	254297.0	277239.0	303591.0	356713.0	549879.0	2058452.0	6215279.0	13257799.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
MUSCULO_112	1108.0	4731.0	14591.0	8528.0	9751.0	9031.0	19350.0	76633.0	44219.0	29708.0	29141.0	24244.0	29903.0	31478.0	33357.0	42185.0	47395.0	50249.0	59610.0	65449.0	79105.0	94300.0	105105.0	114727.0	136271.0	154686.0	174958.0	194821.0	211041.0	230671.0	239228.0	268250.0	313025.0	340398.0	368744.0	404089.0	464525.0	722974.0	2760291.0	8286451.0	17334922.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
MUSCULO_113	1503.0	6573.0	22348.0	11960.0	14759.0	18853.0	47557.0	224672.0	85430.0	46078.0	42162.0	35539.0	52341.0	41814.0	45707.0	64217.0	62906.0	55212.0	55743.0	51775.0	51154.0	54296.0	60184.0	70140.0	81172.0	92193.0	102074.0	119247.0	139434.0	159508.0	179985.0	206679.0	243429.0	279822.0	320091.0	358043.0	425416.0	702845.0	2891478.0	8462269.0	18724796.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
MUSCULO_114	1656.0	6524.0	21709.0	13903.0	17325.0	21076.0	32205.0	88572.0	57813.0	48297.0	60023.0	67258.0	80937.0	87705.0	94366.0	107405.0	116401.0	131283.0	149341.0	145085.0	148994.0	161069.0	172055.0	197309.0	224133.0	250231.0	260137.0	282182.0	310513.0	343883.0	359867.0	399496.0	444878.0	463622.0	492307.0	533157.0	585038.0	793887.0	2533461.0	7054048.0	16294055.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
MUSCULO_115	1349.0	6238.0	18065.0	10104.0	10962.0	11615.0	18803.0	60976.0	34991.0	26857.0	31734.0	30695.0	37750.0	42566.0	46410.0	56201.0	63056.0	72045.0	86476.0	95047.0	108641.0	125852.0	142169.0	165612.0	186239.0	209063.0	226888.0	253054.0	281992.0	314656.0	331090.0	366881.0	411416.0	439215.0	480323.0	522714.0	595715.0	895892.0	3400727.0	10044913.0	22525621.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
MUSCULO_116	1766.0	6788.0	20593.0	12807.0	13311.0	14270.0	25361.0	79592.0	44673.0	39160.0	40276.0	35172.0	43830.0	48832.0	53555.0	70751.0	79922.0	89406.0	109767.0	121763.0	149132.0	177552.0	201654.0	226612.0	269120.0	302325.0	326742.0	363724.0	401400.0	445833.0	462998.0	522436.0	609868.0	662428.0	726305.0	798530.0	906216.0	1350268.0	5094592.0	15968116.0	35439596.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
MUSCULO_117	719.0	3111.0	10679.0	5227.0	5928.0	5429.0	14319.0	56975.0	29652.0	21365.0	18973.0	15571.0	19114.0	21024.0	22728.0	29577.0	32201.0	34499.0	42669.0	47266.0	56424.0	65829.0	75578.0	87521.0	105988.0	119302.0	126538.0	140888.0	155088.0	169355.0	179734.0	199005.0	226342.0	246114.0	269487.0	290430.0	336482.0	499203.0	1937205.0	5561113.0	12547871.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
MUSCULO_118	1088.0	3865.0	10330.0	6366.0	5113.0	4416.0	4407.0	6361.0	6497.0	6480.0	7048.0	7213.0	9601.0	10546.0	11883.0	16362.0	20358.0	23876.0	29258.0	34375.0	43617.0	54297.0	62115.0	70081.0	82933.0	94467.0	109946.0	128883.0	144256.0	163599.0	173216.0	191722.0	226532.0	253030.0	287486.0	325452.0	384309.0	657125.0	2867638.0	9041068.0	19167486.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
