Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>10	>50	>100	>500	>1k	>5k	>10k+
GRASO_143	15.420689789260255	5.6714844393518975	2.648320666871778	1.4566745764985976	0.9188038909124683	0.7215514389003066	0.5827479821083192	0.5024224443968395	0.42909227920835663	6.2593954029847385	2.606889758745519	7.183199694088895	4.0004362845453665	11.307717086933462	4.595776222589216	35.69479804260392
GRASO_144	14.797197329592393	3.1457675985454	1.5331221969320938	1.0979039180914967	0.8518003247772524	0.7193650635787153	0.5930509562675829	0.5440089799846688	0.47383784849817445	7.502342101272602	3.4878772161705207	9.545670882307412	4.873842897889453	14.228189262790172	7.4015725994234005	29.20445082387864
GRASO_145	34.13822980792052	7.932128221361657	4.278537193670308	2.871098575397996	2.137267825656728	1.6694617564958478	1.3983214933640047	1.2433569161943996	1.0322200819920393	13.110176303318555	3.9811027939331605	7.046958725473733	2.3420044034938234	4.018538568076928	1.297710592348571	11.502886741302028
GRASO_146	28.00677576803214	6.312082486605377	3.0257607801236137	1.976242421925192	1.442505094955022	1.1265103653324176	0.9725156220650175	0.8325864382216658	0.679655098202082	8.92656659238597	3.368120208767051	7.886752714185606	3.9719059677534254	11.798748034745909	4.462414932682595	15.210857474016882
GRASO_147	38.71589876086025	7.989315995299888	4.105493806530971	2.7178593078932574	1.9822429723503867	1.552388984355704	1.2543211884679888	1.0268479505458141	0.9005789856542379	11.061523141776263	3.5683286678573274	6.950611604663893	2.9060139903690883	5.5582390891787545	1.6265364861370948	8.083799068059093
GRASO_148	36.20203300939468	7.875732747804546	4.085427481860411	2.7294432336969146	1.944163372977008	1.580765761733421	1.3162581263365642	1.128471486427547	0.9571133051133369	11.870909872506608	3.796530072818812	6.962755017573123	2.6669204800638258	5.159701058778834	1.511485231223356	10.21228974169115
GRASO_149	42.22653268822331	8.120539389967062	3.8998610681585437	2.4837622072883767	1.8171685928289276	1.406688349327439	1.2383191444000934	1.0229866701020958	0.8150031678205953	10.158214677492772	3.3453692257552277	6.686190107801263	2.71112071641088	5.001306572415158	1.5289902090959424	7.537947212912284
GRASO_150	35.33277318233719	7.562728437219346	3.867705405546098	2.6164483751792154	1.9133492700719001	1.4728486886562389	1.2396794155285078	1.0020338459343128	0.9123608516158874	11.258619695376623	3.6777755343034353	7.425591018577704	2.8167538048117784	6.775832275620501	2.1035891744403044	10.021911024781017
GRASO_151	32.53628872293589	6.956875320785118	3.6964000811322215	2.473509800447683	1.8605722114985432	1.4564264920915253	1.1864076064183793	1.0117465737076752	0.9002641940437545	11.087177770758252	3.674383766222168	8.119204213857302	3.4563081326357965	9.113993011658984	2.6934322766956647	9.777009825110943
GRASO_152	39.819038963140095	8.645531224985154	4.32936449527916	2.7636232108634435	2.0750742992554327	1.6697882674197757	1.3216823143222978	1.1325769571776425	1.0414054998832767	11.603578611149487	3.4567280971448318	6.517827326588608	2.1561753797703997	4.410834587651155	0.8758544721860738	8.180916293183403
GRASO_153	44.59666438911153	8.611096628484438	4.084675256044463	2.601642035866737	1.8536226714671336	1.4216804438812105	1.0983983954727135	0.9403968506197263	0.7777941334432383	9.334114504954183	2.797452161334548	5.2186899382127265	1.8094242285660929	3.2529042363079324	1.0443177129256902	10.557126413307884
GRASO_154	51.50852657701434	11.697840697065727	3.988223577391458	2.0671129030275717	1.400160883389819	1.0252293311169347	0.7727505282439997	0.6557313141032008	0.5340794955179836	6.215128664027744	2.241633573677752	4.367760502204943	1.5605924329544343	3.3865868850507437	1.017407880996528	7.561234754216789
